timestamp, index, name, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB]
2025/12/01 20:41:47.485, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:41:52.486, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:41:57.489, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:42:02.490, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:42:07.493, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:42:12.495, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:42:17.496, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:42:22.498, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:42:27.499, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:42:32.501, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:42:37.502, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:42:42.504, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:42:47.505, 0, NVIDIA A100-SXM4-80GB, 12 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:42:52.507, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:42:57.509, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:43:02.510, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:43:07.512, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:43:12.513, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:43:17.515, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:43:22.516, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:43:27.518, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:43:32.519, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:43:37.521, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:43:42.523, 0, NVIDIA A100-SXM4-80GB, 8 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:43:47.525, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:43:52.526, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:43:57.528, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:44:02.530, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:44:07.532, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:44:12.533, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:44:17.535, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:44:22.536, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:44:27.538, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:44:32.540, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:44:37.541, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:44:42.543, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:44:47.545, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:44:52.547, 0, NVIDIA A100-SXM4-80GB, 12 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:44:57.549, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:45:02.551, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:45:07.552, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:45:12.557, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:45:17.559, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:45:22.561, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:45:27.563, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:45:32.564, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:45:37.567, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:45:42.568, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:45:47.570, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:45:52.571, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:45:57.573, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:46:02.574, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:46:07.576, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:46:12.577, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:46:17.579, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:46:22.580, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:46:27.582, 0, NVIDIA A100-SXM4-80GB, 18 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:46:32.583, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:46:37.586, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:46:42.587, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:46:47.589, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:46:52.591, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:46:57.592, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:47:02.594, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:47:07.596, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:47:12.597, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:47:17.599, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:47:22.600, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:47:27.602, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:47:32.603, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:47:37.604, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:47:42.606, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:47:47.607, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:47:52.609, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:47:57.611, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:48:02.612, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:48:07.614, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:48:12.616, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:48:17.620, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:48:22.621, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:48:27.623, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:48:32.625, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:48:37.626, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:48:42.628, 0, NVIDIA A100-SXM4-80GB, 15 %, 5 %, 81920 MiB, 4377 MiB
2025/12/01 20:48:47.629, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:48:52.631, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:48:57.633, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:49:02.634, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:49:07.636, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:49:12.638, 0, NVIDIA A100-SXM4-80GB, 12 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:49:17.640, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:49:22.641, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:49:27.643, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:49:32.644, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:49:37.647, 0, NVIDIA A100-SXM4-80GB, 12 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:49:42.649, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:49:47.650, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:49:52.652, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:49:57.653, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:50:02.655, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:50:07.656, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:50:12.658, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:50:17.660, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:50:22.661, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:50:27.663, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:50:32.664, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:50:37.666, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:50:42.668, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:50:47.670, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:50:52.673, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:50:57.675, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:51:02.677, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:51:07.679, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:51:12.680, 0, NVIDIA A100-SXM4-80GB, 14 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:51:17.682, 0, NVIDIA A100-SXM4-80GB, 12 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:51:22.684, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:51:27.685, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:51:32.686, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:51:37.688, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:51:42.689, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:51:47.691, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:51:52.692, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:51:57.696, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:52:02.698, 0, NVIDIA A100-SXM4-80GB, 18 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:52:07.700, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:52:12.701, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:52:17.703, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:52:22.705, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:52:27.707, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:52:32.708, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:52:37.710, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:52:42.711, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:52:47.713, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:52:52.714, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:52:57.716, 0, NVIDIA A100-SXM4-80GB, 12 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:53:02.717, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:53:07.719, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:53:12.720, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:53:17.722, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:53:22.724, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:53:27.726, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:53:32.727, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:53:37.729, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:53:42.730, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:53:47.732, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:53:52.733, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:53:57.735, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:54:02.736, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:54:07.738, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:54:12.740, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:54:17.741, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:54:22.743, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:54:27.745, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:54:32.746, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:54:37.748, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:54:42.750, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:54:47.751, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:54:52.753, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:54:57.755, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:55:02.757, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:55:07.758, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:55:12.760, 0, NVIDIA A100-SXM4-80GB, 18 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:55:17.762, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:55:22.763, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:55:27.765, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:55:32.766, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:55:37.768, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:55:42.773, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:55:47.775, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:55:52.777, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:55:57.778, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:56:02.780, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:56:07.782, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:56:12.784, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:56:17.785, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:56:22.787, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:56:27.788, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:56:32.790, 0, NVIDIA A100-SXM4-80GB, 24 %, 5 %, 81920 MiB, 4377 MiB
2025/12/01 20:56:37.791, 0, NVIDIA A100-SXM4-80GB, 12 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:56:42.793, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:56:47.795, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:56:52.796, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:56:57.797, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:57:02.799, 0, NVIDIA A100-SXM4-80GB, 12 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:57:07.800, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:57:12.802, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:57:17.803, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:57:22.805, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:57:27.806, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:57:32.808, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:57:37.809, 0, NVIDIA A100-SXM4-80GB, 7 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:57:42.811, 0, NVIDIA A100-SXM4-80GB, 19 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:57:47.813, 0, NVIDIA A100-SXM4-80GB, 12 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:57:52.814, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:57:57.816, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:58:02.818, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:58:07.820, 0, NVIDIA A100-SXM4-80GB, 12 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:58:12.821, 0, NVIDIA A100-SXM4-80GB, 12 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:58:17.823, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:58:22.825, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:58:27.826, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:58:32.828, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:58:37.830, 0, NVIDIA A100-SXM4-80GB, 11 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:58:42.831, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:58:47.834, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:58:52.835, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:58:57.837, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:59:02.838, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:59:07.840, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:59:12.841, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:59:17.843, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:59:22.844, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:59:27.846, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:59:32.847, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:59:37.850, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:59:42.852, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:59:47.853, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:59:52.855, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 20:59:57.856, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 21:00:02.858, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 21:00:07.860, 0, NVIDIA A100-SXM4-80GB, 12 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 21:00:12.861, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 21:00:17.863, 0, NVIDIA A100-SXM4-80GB, 9 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 21:00:22.864, 0, NVIDIA A100-SXM4-80GB, 10 %, 0 %, 81920 MiB, 4377 MiB
2025/12/01 21:00:27.866, 0, NVIDIA A100-SXM4-80GB, 0 %, 0 %, 81920 MiB, 4377 MiB
